Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Malaria,Compartment,Susceptible Humans,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Malaria,Compartment,Vaccinated Humans,,0,False,3.0,RateFlow,Model file,Certain,,,,,,,,,
Malaria,Compartment,Vector-Exposed Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Malaria,Compartment,Non-Vector-Exposed Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Malaria,Compartment,Infectious Humans,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Malaria,Compartment,Treated Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Malaria,Compartment,Recovered Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Malaria,Compartment,Susceptible Mosquitoes,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Malaria,Compartment,Exposed Mosquitoes,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Malaria,Compartment,Infectious Mosquitoes,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Malaria,Flow,,,,,,,Model file,Certain,,Vector-Exposed Humans,RateFlow,//@parameters.6,False,Infection of susceptible humans through contact with infectious mosquitoes.,,,
Malaria,Flow,,,,,,,Model file,Certain,,Non-Vector-Exposed Humans,RateFlow,//@parameters.6,False,Infection of susceptible humans through non-vector transmission from infectious humans.,,,
Malaria,Flow,,,,,,,Model file,Certain,,Vector-Exposed Humans,RateFlow,//@parameters.1,False,"Breakthrough infection of vaccinated humans through contact with infectious mosquitoes, reduced by vaccine efficacy.",,,
Malaria,Flow,,,,,,,Model file,Certain,,Non-Vector-Exposed Humans,RateFlow,//@parameters.1,False,Breakthrough infection of vaccinated humans through non-vector transmission from infectious humans.,,,
Malaria,Flow,,,,,,,Model file,Certain,,Susceptible Humans,RateFlow,0.0,False,Loss of vaccine-induced immunity.,,,
Malaria,Flow,,,,,,,Model file,Certain,,Infectious Humans,RateFlow,//@parameters.14,False,Progression from vector-exposed to infectious humans.,,,
Malaria,Flow,,,,,,,Model file,Certain,,Infectious Humans,RateFlow,//@parameters.14,False,Progression from non-vector-exposed to infectious humans.,,,
Malaria,Flow,,,,,,,Model file,Certain,,Treated Humans,RateFlow,//@parameters.6,False,Treatment of infectious humans.,,,
