Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Zika2,Compartment,Susceptible Women,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika2,Compartment,Exposed Women,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Zika2,Compartment,Symptomatically Infectious Women,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika2,Compartment,Asymptomatically Infectious Women,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika2,Compartment,Infectious Women,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika2,Compartment,Recovered Women,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika2,Compartment,Susceptible Men,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika2,Compartment,Exposed Men,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Zika2,Compartment,Symptomatically Infectious Men,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika2,Compartment,Asymptomatically Infectious Men,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika2,Compartment,Infectious Men,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika2,Compartment,Recovered Men,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika2,Compartment,Susceptible Mosquitoes,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika2,Compartment,Exposed Mosquitoes,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika2,Compartment,Infectious Mosquitoes,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika2,Flow,,,,,,,Model file,Certain,,Exposed Women,RateFlow,//@parameters.0,False,Women become exposed through bites from infectious mosquitoes or sexual contact with infectious men.,,,
Zika2,Flow,,,,,,,Model file,Certain,,Symptomatically Infectious Women,RateFlow,//@parameters.0,False,A fraction of exposed women progress to symptomatic infectious women after the latent period.,,,
Zika2,Flow,,,,,,,Model file,Certain,,Asymptomatically Infectious Women,RateFlow,//@parameters.0,False,The remaining exposed women progress to asymptomatically infectious women after the latent period.,,,
Zika2,Flow,,,,,,,Model file,Certain,,Infectious Women,RateFlow,//@parameters.0,False,Symptomatic women transition to the post-viremia infectious stage after blood clearance.,,,
Zika2,Flow,,,,,,,Model file,Certain,,Infectious Women,RateFlow,//@parameters.0,False,Asymptomatic women transition to the post-viremia infectious stage after blood clearance.,,,
Zika2,Flow,,,,,,,Model file,Certain,,Recovered Women,RateFlow,0.0,False,Women recover after the period of viral persistence in vaginal fluids.,,,
Zika2,Flow,,,,,,,Model file,Certain,,Exposed Men,RateFlow,//@parameters.0,False,Men become exposed through bites from infectious mosquitoes or sexual contact with infectious women.,,,
Zika2,Flow,,,,,,,Model file,Certain,,Symptomatically Infectious Men,RateFlow,//@parameters.0,False,A fraction of exposed men progress to symptomatic infectious men after the latent period.,,,
Zika2,Flow,,,,,,,Model file,Certain,,Asymptomatically Infectious Men,RateFlow,//@parameters.0,False,The remaining exposed men progress to asymptomatically infectious men after the latent period.,,,
Zika2,Flow,,,,,,,Model file,Certain,,Infectious Men,RateFlow,//@parameters.0,False,Symptomatic men transition to the post-viremia infectious stage after blood clearance.,,,
Zika2,Flow,,,,,,,Model file,Certain,,Infectious Men,RateFlow,//@parameters.0,False,Asymptomatic men transition to the post-viremia infectious stage after blood clearance.,,,
Zika2,Flow,,,,,,,Model file,Certain,,Recovered Men,RateFlow,0.0,False,Men recover after the period of viral persistence in semen.,,,
Zika2,Flow,,,,,,,Model file,Certain,,Exposed Mosquitoes,RateFlow,//@parameters.0,False,Mosquitoes become exposed by biting infectious humans.,,,
Zika2,Flow,,,,,,,Model file,Certain,,Infectious Mosquitoes,RateFlow,//@parameters.0,False,Exposed mosquitoes become infectious after the extrinsic latent period.,,,
Zika2,Parameter,βvh,,,,,,Model file,Certain,,,,,,Mosquito-to-human transmission rate.,CONSTANT,0.01–0.4,per bite / transmission probability
Zika2,Parameter,βhv,,,,,,Model file,Certain,,,,,,Human-to-mosquito transmission rate.,CONSTANT,0.09–0.5,per bite / transmission probability
Zika2,Parameter,βwm,,,,,,Model file,Certain,,,,,,Women-to-men transmission rate.,CONSTANT,0.001–0.1,per sexual contact / transmission probability
Zika2,Parameter,βmw,,,,,,Model file,Certain,,,,,,Men-to-women transmission rate.,CONSTANT,0.01–0.1,per sexual contact / transmission probability
Zika2,Parameter,ϕ,,,,,,Model file,Certain,,,,,,Proportion of symptomatic infections.,CONSTANT,0.10–0.27,proportion
Zika2,Parameter,1/λh,,,,,,Model file,Certain,,,,,,Intrinsic latent period in humans.,CONSTANT,3–14,days
Zika2,Parameter,1/λv,,,,,,Model file,Certain,,,,,,Extrinsic latent period in mosquitoes.,CONSTANT,8–12,days
Zika2,Parameter,1/γ1,,,,,,Model file,Certain,,,,,,Mean time to viral clearance from blood.,CONSTANT,10–20,days
Zika2,Parameter,1/γ2,,,,,,Model file,Certain,,,,,,Mean time to viral clearance from semen.,CONSTANT,10–30,days
Zika2,Parameter,1/γ3,,,,,,Model file,Certain,,,,,,Mean time to viral clearance from vaginal fluids.,CONSTANT,1–20,days
Zika2,Parameter,1/ν,,,,,,Model file,Certain,,,,,,Mosquito life span.,CONSTANT,4–50,days
Zika2,Parameter,λh,,,,,,Model file,Certain,,,,,,Intrinsic latent rate used as a constant in fitting.,CONSTANT,6.8,per day
Zika2,Parameter,λv,,,,,,Model file,Certain,,,,,,Extrinsic latent rate used as a constant in fitting.,CONSTANT,10,per day
Zika2,Parameter,ν,,,,,,Model file,Certain,,,,,,Assumed constant mosquito life span used in fitting.,CONSTANT,14,days
Zika2,Parameter,γ1,,,,,,Model file,Certain,,,,,,"Blood clearance rate parameter, inverse of mean clearance time.",CONSTANT,10–20 days clearance time,per day
Zika2,Parameter,γ2,,,,,,Model file,Certain,,,,,,Inverse of mean time to viral clearance from semen; table reports fitted values by municipality.,CONSTANT,0.06–0.10,per day
Zika2,Parameter,γ3,,,,,,Model file,Certain,,,,,,Inverse of mean time to viral clearance from vaginal fluids; table reports fitted values by municipality.,CONSTANT,0.11–0.49,per day
