Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Tuberculosis2,Compartment,Susceptible,,0,False,3.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis2,Compartment,Latent Infection,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis2,Compartment,Infectious Tuberculosis,,0,False,4.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis2,Compartment,Non-infectious Tuberculosis,,0,False,4.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis2,Compartment,Treatment Failure,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis2,Compartment,Self-cured,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis2,Compartment,Cured,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Latent Infection,RateFlow,0.0,False,New infection with M. tuberculosis through contact with infectious cases,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Infectious Tuberculosis,RateFlow,//@parameters.27,False,Progressive primary disease developing directly after new infection (infectious form),,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Non-infectious Tuberculosis,RateFlow,//@parameters.27,False,Progressive primary disease developing directly after new infection (non-infectious form),,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Infectious Tuberculosis,RateFlow,0.0,False,Endogenous reactivation from latent infection to infectious tuberculosis,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Non-infectious Tuberculosis,RateFlow,0.0,False,Endogenous reactivation from latent infection to non-infectious tuberculosis,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Cured,RateFlow,0.0,False,Successful treatment and cure through DOTS or chemotherapy,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Treatment Failure,RateFlow,0.0,False,"Treatment failure including fail, default, or transfer out",,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Self-cured,RateFlow,0.0,False,Spontaneous resolution of tuberculosis without treatment,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Infectious Tuberculosis,RateFlow,0.0,False,Tuberculosis-related death (higher mortality rate for infectious form),,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Cured,RateFlow,0.0,False,Successful treatment and cure through DOTS or chemotherapy,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Treatment Failure,RateFlow,0.0,False,"Treatment failure including fail, default, or transfer out",,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Self-cured,RateFlow,0.0,False,Spontaneous resolution of tuberculosis without treatment,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Non-infectious Tuberculosis,RateFlow,0.0,False,Tuberculosis-related death (lower mortality rate for non-infectious forms),,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Infectious Tuberculosis,RateFlow,0.0,False,Relapse from treatment failure to active infectious tuberculosis,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Non-infectious Tuberculosis,RateFlow,0.0,False,Relapse from treatment failure to active non-infectious tuberculosis,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Infectious Tuberculosis,RateFlow,0.0,False,Relapse from self-cure to active infectious tuberculosis,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Non-infectious Tuberculosis,RateFlow,0.0,False,Relapse from self-cure to active non-infectious tuberculosis,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Latent Infection,RateFlow,0.0,False,Cured patients return to latent class as they remain infected and may reactivate,,,
Tuberculosis2,Parameter,Case detection rate (WHO target),,,,,,Model file,Certain,,,,,,Target proportion of infectious cases diagnosed and treated per year divided by estimated annual incidence of new infectious cases,CONSTANT,70,%
Tuberculosis2,Parameter,Cure rate (WHO target),,,,,,Model file,Certain,,,,,,Target proportion of detected cases successfully cured under DOTS,CONSTANT,85,%
Tuberculosis2,Parameter,Current global case detection rate,,,,,,Model file,Certain,,,,,,Estimated current worldwide case detection rate (1998),CONSTANT,63,%
Tuberculosis2,Parameter,Current global cure rate,,,,,,Model file,Certain,,,,,,Estimated current worldwide cure rate (1998),CONSTANT,57,%
Tuberculosis2,Parameter,ARI Sub-Saharan Africa,,,,,,Model file,Certain,,,,,,Annual risk of infection in Sub-Saharan Africa (1995),CONSTANT,2.6,% per year
Tuberculosis2,Parameter,ARI Americas,,,,,,Model file,Certain,,,,,,Annual risk of infection in the Americas (1995),CONSTANT,0.6,% per year
Tuberculosis2,Parameter,ARI Eastern Mediterranean,,,,,,Model file,Certain,,,,,,Annual risk of infection in Eastern Mediterranean (1995),CONSTANT,1.0,% per year
Tuberculosis2,Parameter,ARI Western Europe,,,,,,Model file,Certain,,,,,,Annual risk of infection in Western Europe (1995),CONSTANT,0.1,% per year
Tuberculosis2,Parameter,ARI Eastern Europe,,,,,,Model file,Certain,,,,,,Annual risk of infection in Eastern Europe (1995),CONSTANT,0.5,% per year
Tuberculosis2,Parameter,ARI Southeast Asia,,,,,,Model file,Certain,,,,,,Annual risk of infection in Southeast Asia (1995),CONSTANT,2.0,% per year
Tuberculosis2,Parameter,ARI Western Pacific,,,,,,Model file,Certain,,,,,,Annual risk of infection in Western Pacific (1995),CONSTANT,0.9,% per year
Tuberculosis2,Parameter,Ratio ARI to smear-positive incidence,,,,,,Model file,Certain,,,,,,"Observed ratio of ARI (%) to smear-positive incidence per 100,000 at steady state",CONSTANT,1/50,dimensionless
Tuberculosis2,Parameter,Ratio deaths:incidence:prevalence,,,,,,Model file,Certain,,,,,,Approximate ratio of TB deaths to incidence to prevalence before 1940s,CONSTANT,1:2:4,dimensionless
