Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Tuberculosis,Compartment,S,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis,Compartment,V,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis,Compartment,I,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis,Compartment,R,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,I,RateFlow,//@parameters.0,False,Infection of susceptible individuals through direct contact with infected individuals at a rate β.,,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,V,RateFlow,//@parameters.0,False,Vaccination of susceptible individuals at a constant rate u.,,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,S,RateFlow,//@parameters.0,False,"Waning of vaccine protection, moving individuals from vaccinated back to susceptible at a constant rate θ.",,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,R,RateFlow,//@parameters.0,False,Recovery of infected individuals at a constant rate γ.,,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,S,RateFlow,//@parameters.0,False,Transition from the recovered to the susceptible compartment due to waning immunity at a constant rate δ.,,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,I,RateFlow,//@parameters.0,False,Re-infection of recovered individuals by infected individuals at a rate εβ.,,,
Tuberculosis,Parameter,A,,,,,,Model file,Certain,,,,,,Recruitment rate of human,CONSTANT,1000,human / (65*12 months)
Tuberculosis,Parameter,β,,,,,,Model file,Certain,,,,,,Probability of successful infection rate,CONSTANT,"[0.01, 5]",1 / (year * human)
Tuberculosis,Parameter,ε,,,,,,Model file,Certain,,,,,,Correction parameter for reinfection term,CONSTANT,"[0, 1]",dimensionless
Tuberculosis,Parameter,u,,,,,,Model file,Certain,,,,,,Rate of vaccination,CONSTANT,"[0, 1]",1 / day
Tuberculosis,Parameter,θ,,,,,,Model file,Certain,,,,,,Vaccine wane rate,CONSTANT,"[0.067, 0.1]",1 / day
Tuberculosis,Parameter,γ,,,,,,Model file,Certain,,,,,,Recovery rate,CONSTANT,"[0.5, 2]",1 / year
Tuberculosis,Parameter,δ,,,,,,Model file,Certain,,,,,,Drop out rate due to waning immunity,CONSTANT,"[0.003, 0.02]",1 / day
Tuberculosis,Parameter,μ,,,,,,Model file,Certain,,,,,,Natural death rate,CONSTANT,1 / (65*12),1 / month
