Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Zika,Compartment,Susceptible,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Exposed,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Infectious,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Recovered,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika,Flow,,,,,,,Model file,Certain,,Infectious,RateFlow,0.0,False,,,,
Zika,Flow,,,,,,,Model file,Certain,,Exposed,RateFlow,0.0,False,Progression from susceptible to exposed in humans,,,
Zika,Flow,,,,,,,Model file,Certain,,Infectious,RateFlow,//@parameters.1,False,Progression from exposed to infectious in humans,,,
Zika,Flow,,,,,,,Model file,Certain,,Recovered,RateFlow,//@parameters.1,False,Recovery of infectious humans,,,
Zika,Flow,,,,,,,Model file,Certain,,Infectious,RateFlow,//@parameters.1,False,Infectious mosquitoes transmitting the virus to humans,,,
Zika,Parameter,Reference,,,,,,Model file,Certain,,,,,,,CONSTANT,1.,
Zika,Parameter,β,,,,,,Model file,Certain,,,,,,Number of infectious bites delivered per vector per day,CONSTANT,0.05 - 0.12,bites per vector per day
Zika,Parameter,βb,,,,,,Model file,Certain,,,,,,Incubation time in vector,CONSTANT,8 - 12,days
