Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Influenza,Compartment,Susceptible,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Influenza,Compartment,Exposed 1,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Influenza,Compartment,Exposed 2,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Influenza,Compartment,Infectious 1,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Influenza,Compartment,Infectious 2,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Influenza,Compartment,Recovered,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Influenza,Flow,,,,,,,Model file,Certain,,Exposed 1,RateFlow,//@parameters.9,False,Infection of susceptible individuals at force of infection λ(t) = β * I(t)/N,,,
Influenza,Flow,,,,,,,Model file,Certain,,Exposed 2,RateFlow,//@parameters.0,False,Progression through first exposed sub-compartment at rate σ,,,
Influenza,Flow,,,,,,,Model file,Certain,,Infectious 1,RateFlow,//@parameters.0,False,Progression from exposed to infectious at rate σ,,,
Influenza,Flow,,,,,,,Model file,Certain,,Infectious 2,RateFlow,//@parameters.1,False,Progression through first infectious sub-compartment at rate γ,,,
Influenza,Parameter,σ,,,,,,Model file,Certain,,,,,,"Daily rate of transition between exposed sub-compartments (E1 to E2 and E2 to I1), leading to average incubation period dL = 2/σ days",CONSTANT,1,per day
Influenza,Parameter,γ,,,,,,Model file,Certain,,,,,,"Daily rate of transition between infectious sub-compartments (I1 to I2 and I2 to R), leading to average infectious period dI = 2/γ days",CONSTANT,0.5797,per day
Influenza,Parameter,π,,,,,,Model file,Certain,,,,,,Proportion of the population who are initially susceptible (susceptibility),CONSTANT,"Unif(0,1)",dimensionless
Influenza,Parameter,λ0,,,,,,Model file,Certain,,,,,,Initial infection rate,CONSTANT,"Unif(0, 0.000241)",per day
Influenza,Parameter,ψ,,,,,,Model file,Certain,,,,,,"Exponential growth rate (EGR) at which compartments E1, E2, I1, I2 grow initially",CONSTANT,"Unif(0, 0.39)",per day
Influenza,Parameter,η,,,,,,Model file,Certain,,,,,,Over-dispersion parameter of the Negative Binomial observation model,CONSTANT,"Unif(1, 100)",dimensionless
Influenza,Parameter,pICU,,,,,,Model file,Certain,,,,,,Probability of ICU/HDU admission given infection,CONSTANT,"Unif(0, 1)",dimensionless
Influenza,Parameter,µICU|E,,,,,,Model file,Certain,,,,,,Mean time from infection to ICU admission (Gamma distributed waiting time),CONSTANT,5.708,days
Influenza,Parameter,σ2ICU|E,,,,,,Model file,Certain,,,,,,Variance of time from infection to ICU admission,CONSTANT,18.24,days squared
Influenza,Parameter,β,,,,,,Model file,Certain,,,,,,Transmission rate (rate at which new infections take place given a contact),CONSTANT,0.0,per day
Influenza,Parameter,R0,,,,,,Model file,Certain,,,,,,"Basic reproduction number, average number of successful transmissions per infectious person in a fully susceptible population",CONSTANT,0.0,dimensionless
Influenza,Parameter,Rn,,,,,,Model file,Certain,,,,,,"Effective reproduction number, average number of successful transmissions per infectious person in a partially susceptible population",CONSTANT,0.0,dimensionless
Influenza,Parameter,δt,,,,,,Model file,Certain,,,,,,Discrete time step length (quarter of a day),CONSTANT,0.25,days
Influenza,Parameter,N2012/13,,,,,,Model file,Certain,,,,,,Population size for 2012/13 season,CONSTANT,53679750,persons
Influenza,Parameter,N2013/14,,,,,,Model file,Certain,,,,,,Population size for 2013/14 season,CONSTANT,54091200,persons
Influenza,Parameter,N2014/15,,,,,,Model file,Certain,,,,,,Population size for 2014/15 season,CONSTANT,54551450,persons
