Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Tuberculosis,Compartment,Susceptible,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis,Compartment,Vaccinated,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis,Compartment,Infectious,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Tuberculosis,Compartment,Recovered,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,Vaccinated,RateFlow,//@parameters.0,False,Vaccination of susceptible individuals.,,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,Susceptible,RateFlow,//@parameters.0,False,Waning of vaccine-induced immunity.,,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,Susceptible,RateFlow,//@parameters.0,False,Loss of immunity in recovered individuals.,,,
Tuberculosis,Parameter,A,,,,,,Model file,Certain,,,,,,Recruitment rate of humans.,CONSTANT,1000,human
Tuberculosis,Parameter,β,,,,,,Model file,Certain,,,,,,Probability of successful infection.,CONSTANT,0.01 to 5,rate
Tuberculosis,Parameter,ε,,,,,,Model file,Certain,,,,,,Correction parameter for reinfection.,CONSTANT,0 to 1,dimensionless
Tuberculosis,Parameter,u,,,,,,Model file,Certain,,,,,,Rate of vaccination.,CONSTANT,0 to 1,rate
Tuberculosis,Parameter,θ,,,,,,Model file,Certain,,,,,,Vaccine wane rate.,CONSTANT,0.067 to 0.1,day
Tuberculosis,Parameter,γ,,,,,,Model file,Certain,,,,,,Recovery rate.,CONSTANT,0.5 to 2,year
Tuberculosis,Parameter,δ,,,,,,Model file,Certain,,,,,,Drop out rate due to waning immunity.,CONSTANT,0.003 to 0.02,day
Tuberculosis,Parameter,μ,,,,,,Model file,Certain,,,,,,Natural death rate.,CONSTANT,0.003 to 0.02,day
