Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Hiv,Compartment,Susceptible homosexual men,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Hiv,Compartment,Untreated infected homosexual men,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Hiv,Compartment,Susceptible women,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Hiv,Compartment,Untreated infected women,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Hiv,Compartment,Susceptible heterosexual men,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Hiv,Compartment,Untreated infected heterosexual men,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Hiv,Compartment,Treated with antiretrovirals,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Hiv,Compartment,People living with AIDS,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Hiv,Flow,,,,,,,Model file,Certain,,Untreated infected homosexual men,RateFlow,//@parameters.0,False,Infection of susceptible homosexual men through contact with infected individuals.,,,
Hiv,Flow,,,,,,,Model file,Certain,,Treated with antiretrovirals,RateFlow,//@parameters.0,False,Untreated infected homosexual men beginning antiretroviral therapy.,,,
Hiv,Flow,,,,,,,Model file,Certain,,Untreated infected women,RateFlow,//@parameters.0,False,Infection of susceptible women through contact with infected individuals.,,,
Hiv,Flow,,,,,,,Model file,Certain,,Treated with antiretrovirals,RateFlow,//@parameters.0,False,Untreated infected women beginning antiretroviral therapy.,,,
Hiv,Flow,,,,,,,Model file,Certain,,Untreated infected heterosexual men,RateFlow,//@parameters.0,False,Infection of susceptible heterosexual men through contact with infected individuals.,,,
Hiv,Flow,,,,,,,Model file,Certain,,Treated with antiretrovirals,RateFlow,//@parameters.0,False,Untreated infected heterosexual men beginning antiretroviral therapy.,,,
Hiv,Flow,,,,,,,Model file,Certain,,People living with AIDS,RateFlow,//@parameters.0,False,Treated individuals developing AIDS due to ART resistance or treatment failure.,,,
Hiv,Parameter,C,,,,,,Model file,Certain,,,,,,Constant recruitment in susceptible populations.,CONSTANT,333,Individuals/year
Hiv,Parameter,h,,,,,,Model file,Certain,,,,,,Proportion of men.,CONSTANT,0.48,Nondimensional
Hiv,Parameter,c,,,,,,Model file,Certain,,,,,,Proportion of heterosexual men among the male population.,CONSTANT,0.92,Nondimensional
Hiv,Parameter,p,,,,,,Model file,Certain,,,,,,Proportion of initially treated individuals.,CONSTANT,0.90,Nondimensional
Hiv,Parameter,l,,,,,,Model file,Certain,,,,,,Natural mortality rate (denoted as μ in the ODE system).,CONSTANT,0.0129,1/year
Hiv,Parameter,d,,,,,,Model file,Certain,,,,,,Induced disease mortality rate for people living with AIDS.,CONSTANT,0.3333,1/year
Hiv,Parameter,a,,,,,,Model file,Certain,,,,,,Departure rate from untreated infected compartments to treatment (denoted as α in the ODE system).,CONSTANT,0.3333,1/year
Hiv,Parameter,b_s,,,,,,Model file,Certain,,,,,,Probability of sexual transmission for heterosexual contact.,CONSTANT,0.02,Nondimensional
Hiv,Parameter,b_h,,,,,,Model file,Certain,,,,,,Probability of sexual transmission for homosexual contact.,CONSTANT,0.44,Nondimensional
Hiv,Parameter,b_hw,,,,,,Model file,Certain,,,,,,Probability of sexual transmission between homosexual men and women.,CONSTANT,0.018,Nondimensional
Hiv,Parameter,b_hm,,,,,,Model file,Certain,,,,,,Probability of sexual transmission between homosexual and heterosexual men.,CONSTANT,0.25,Nondimensional
Hiv,Parameter,c_s,,,,,,Model file,Certain,,,,,,Sexual partner rate for heterosexuals.,CONSTANT,4,1/year
Hiv,Parameter,c_h,,,,,,Model file,Certain,,,,,,Sexual partner rate for homosexuals.,CONSTANT,7,1/year
Hiv,Parameter,c_hw,,,,,,Model file,Certain,,,,,,Sexual partner rate between homosexual men and women.,CONSTANT,2,1/year
Hiv,Parameter,c_hm,,,,,,Model file,Certain,,,,,,Sexual partner rate between homosexual and heterosexual men.,CONSTANT,1,1/year
