Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Ebola,Compartment,Susceptible,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Ebola,Compartment,Infectious,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Ebola,Compartment,Quarantine,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Ebola,Compartment,Recovered,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Ebola,Compartment,Ebola Virus Pathogens in the Environment,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Ebola,Compartment,Dead,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Ebola,Flow,,,,,,,Model file,Certain,,Infectious,RateFlow,//@parameters.2,False,"Infection through contact with infectious individuals, deceased, or environment.",,,
Ebola,Flow,,,,,,,Model file,Certain,,Quarantine,RateFlow,//@parameters.2,False,Infected individuals being quarantined.,,,
Ebola,Flow,,,,,,,Model file,Certain,,Ebola Virus Pathogens in the Environment,RateFlow,//@parameters.2,False,Pathogens shed into the environment by infected individuals.,,,
Ebola,Flow,,,,,,,Model file,Certain,,Recovered,RateFlow,//@parameters.9,False,Quarantined individuals recovering from the disease.,,,
Ebola,Parameter,Recruitment rate of susceptible individuals,,,,,,Model file,Certain,,,,,,Rate at which susceptible individuals are recruited into the population.,CONSTANT,10,per day
Ebola,Parameter,Recruitment rate of infected individuals,,,,,,Model file,Certain,,,,,,Rate at which infected individuals are recruited into the population.,CONSTANT,3,per day
Ebola,Parameter,Effective contact rate of infected humans,,,,,,Model file,Certain,,,,,,Rate of effective contact between susceptible and infected individuals.,CONSTANT,0.006,per day
Ebola,Parameter,Contact rate of Ebola virus pathogens in the environment,,,,,,Model file,Certain,,,,,,Rate of contact with pathogens in the environment.,CONSTANT,0.0012,per day
Ebola,Parameter,Effective contact rate of deceased humans,,,,,,Model file,Certain,,,,,,Rate of effective contact between susceptible individuals and deceased.,CONSTANT,0.006,per day
Ebola,Parameter,Natural death rate of humans,,,,,,Model file,Certain,,,,,,Natural death rate of individuals in the population.,CONSTANT,0.5,per day
Ebola,Parameter,Death rate due to infection,,,,,,Model file,Certain,,,,,,Rate at which infected individuals die from the disease.,CONSTANT,0.123,per day
Ebola,Parameter,Rate of shedding of infected humans,,,,,,Model file,Certain,,,,,,Rate at which infected individuals shed pathogens into the environment.,CONSTANT,0.04,per day
Ebola,Parameter,Rate at which infected people are quarantined,,,,,,Model file,Certain,,,,,,Rate at which infected individuals are moved to quarantine.,CONSTANT,0.12,per day
Ebola,Parameter,Rate at which quarantined people recover,,,,,,Model file,Certain,,,,,,Rate at which quarantined individuals recover from the disease.,CONSTANT,0.04,per day
Ebola,Parameter,Rate at which quarantined people die,,,,,,Model file,Certain,,,,,,Rate at which quarantined individuals die from the disease.,CONSTANT,0.22,per day
Ebola,Parameter,Proportion of shedding of deceased people,,,,,,Model file,Certain,,,,,,Proportion of pathogens shed by deceased individuals.,CONSTANT,0.04,per day
Ebola,Parameter,Proportion rate of burial of deceased people,,,,,,Model file,Certain,,,,,,Rate at which deceased individuals are buried.,CONSTANT,0.8,per day
Ebola,Parameter,Rate at which Ebola virus enters the environment,,,,,,Model file,Certain,,,,,,Rate at which Ebola virus enters the environment from other sources.,CONSTANT,0,per day
