Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Dengue,Compartment,Susceptible,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Dengue,Compartment,Exposed,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Dengue,Compartment,Asymptomatic Infectious,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Dengue,Compartment,Symptomatic Infectious,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Dengue,Compartment,Recovered,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Dengue,Compartment,Susceptible Mosquitoes,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Dengue,Compartment,Infectious Mosquitoes,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Dengue,Flow,,,,,,,Model file,Certain,,Infectious Mosquitoes,RateFlow,//@parameters.0,False,,,,
Dengue,Flow,,,,,,,Model file,Certain,,Exposed,RateFlow,//@parameters.0,False,Susceptible humans become exposed to the virus through bites from infectious mosquitoes.,,,
Dengue,Flow,,,,,,,Model file,Certain,,Asymptomatic Infectious,RateFlow,//@parameters.0,False,A fraction of exposed individuals progress to the asymptomatic infectious class after a latent period.,,,
Dengue,Flow,,,,,,,Model file,Certain,,Symptomatic Infectious,RateFlow,//@parameters.0,False,A fraction of exposed individuals progress to the symptomatic infectious class after a latent period.,,,
Dengue,Flow,,,,,,,Model file,Certain,,Asymptomatic Infectious,RateFlow,//@parameters.1,False,,,,
Dengue,Flow,,,,,,,Model file,Certain,,Susceptible,RateFlow,0.0,False,,,,
Dengue,Parameter,i,,,,,,Model file,Certain,,,,,,,CONSTANT,1,
Dengue,Parameter,Y,,,,,,Model file,Certain,,,,,,,CONSTANT,0,
Dengue,Parameter,j,,,,,,Model file,Certain,,,,,,,CONSTANT,1,
Dengue,Parameter,ds,,,,,,Model file,Certain,,,,,,,CONSTANT,1,
Dengue,Parameter,μ,,,,,,Model file,Certain,,,,,,,CONSTANT,0.005,
Dengue,Parameter,σ,,,,,,Model file,Certain,,,,,,,CONSTANT,0.007,
Dengue,Parameter,β,,,,,,Model file,Certain,,,,,,,CONSTANT,18,
Dengue,Parameter,γ,,,,,,Model file,Certain,,,,,,,CONSTANT,0.5,
Dengue,Parameter,ρ,,,,,,Model file,Certain,,,,,,,CONSTANT,0.5,
Dengue,Parameter,k,,,,,,Model file,Certain,,,,,,,CONSTANT,0.6,
Dengue,Parameter,R,,,,,,Model file,Certain,,,,,,,CONSTANT,1.684,
Dengue,Parameter,h,,,,,,Model file,Certain,,,,,,,CONSTANT,0,
Dengue,Parameter,da,,,,,,Model file,Certain,,,,,,,CONSTANT,0,
Dengue,Parameter,arXiv,,,,,,Model file,Certain,,,,,,,CONSTANT,2111,
Dengue,Parameter,β_h(a),,,,,,Model file,Certain,,,,,,The age-specific transmission rate from infected mosquitoes to susceptible hosts.,CONSTANT,0.0,
Dengue,Parameter,γ_1(a),,,,,,Model file,Certain,,,,,,The age-specific recovery rate of symptomatic infectious hosts.,CONSTANT,0.0,time^-1
Dengue,Parameter,γ_2(a),,,,,,Model file,Certain,,,,,,The age-specific recovery rate of asymptomatic infectious hosts.,CONSTANT,0.0,time^-1
Dengue,Parameter,μ_h,,,,,,Model file,Certain,,,,,,The natural death rate of human hosts.,CONSTANT,0.0,time^-1
Dengue,Parameter,β_v(a),,,,,,Model file,Certain,,,,,,The age-specific transmission rate from infectious hosts to susceptible mosquitoes.,CONSTANT,0.0,
Dengue,Parameter,μ_v,,,,,,Model file,Certain,,,,,,The natural death rate of the mosquitoes.,CONSTANT,0.0,time^-1
