Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Cholera,Compartment,Susceptible,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Cholera,Compartment,Infectious,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Cholera,Compartment,Recovered,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Cholera,Compartment,Vaccinated,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Cholera,Compartment,Exposed,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Cholera,Flow,,,,,,,Model file,Certain,,Infectious,RateFlow,//@parameters.0,False,Susceptible people become infected/infectious,,,
Cholera,Flow,,,,,,,Model file,Certain,,Exposed,RateFlow,//@parameters.0,False,Susceptible people are exposed to contaminated water and may become infected,,,
Cholera,Flow,,,,,,,Model file,Certain,,Recovered,RateFlow,//@parameters.0,False,Infectious people recover from cholera infection,,,
Cholera,Flow,,,,,,,Model file,Certain,,Susceptible,RateFlow,//@parameters.0,False,Recovered individuals lose immunity and become susceptible again,,,
Cholera,Flow,,,,,,,Model file,Certain,,Recovered,RateFlow,//@parameters.0,False,Vaccinated individuals become immune after receiving the vaccine,,,
Cholera,Flow,,,,,,,Model file,Certain,,Susceptible,RateFlow,//@parameters.0,False,Vaccinated individuals lose immunity and become susceptible again,,,
Cholera,Flow,,,,,,,Model file,Certain,,Susceptible,RateFlow,0.0,False,,,,
Cholera,Parameter,R,,,,,,Model file,Certain,,,,,,,CONSTANT,2,
Cholera,Parameter,etal,,,,,,Model file,Certain,,,,,,,CONSTANT,5,
Cholera,Parameter,β,,,,,,Model file,Certain,,,,,,Rate of contact with reservoir water,CONSTANT,10^-5 to 1,days^-1
Cholera,Parameter,1/γ,,,,,,Model file,Certain,,,,,,Duration of cholera infection,CONSTANT,2.9 to 14,days
Cholera,Parameter,1/δ,,,,,,Model file,Certain,,,,,,Cholera lifespan in water reservoir,CONSTANT,3 to 41,days
Cholera,Parameter,ξ,,,,,,Model file,Certain,,,,,,Rate of water contamination by humans,CONSTANT,0.01,cells mL^-1 person^-1 day^-1
Cholera,Parameter,κ,,,,,,Model file,Certain,,,,,,Concentration of cholera that yields 50% chance of infection,CONSTANT,10^5 to 10^6,cells/mL
