Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Zika,Compartment,Susceptible Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Exposed Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Infectious Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Recovered Humans,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika,Compartment,Susceptible Mosquitoes,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Exposed Mosquitoes,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Infectious Mosquitoes,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika,Flow,,,,,,,Model file,Certain,,Exposed Humans,RateFlow,0.0,False,Transmission of ZIKV from infectious mosquitoes to humans.,,,
Zika,Flow,,,,,,,Model file,Certain,,Infectious Humans,RateFlow,0.0,False,Progression from exposed to infectious state in humans.,,,
Zika,Flow,,,,,,,Model file,Certain,,Recovered Humans,RateFlow,//@parameters.3,False,Recovery from ZIKV infection in humans.,,,
Zika,Flow,,,,,,,Model file,Certain,,Exposed Mosquitoes,RateFlow,0.0,False,Transmission of ZIKV from infectious humans to mosquitoes.,,,
Zika,Flow,,,,,,,Model file,Certain,,Infectious Mosquitoes,RateFlow,0.0,False,Progression from exposed to infectious state in mosquitoes.,,,
Zika,Parameter,Number of infectious bites delivered per vector per day,,,,,,Model file,Certain,,,,,,Average number of infectious bites a mosquito delivers per day.,CONSTANT,0.05 - 0.12,bites/day
Zika,Parameter,Incubation time in human,,,,,,Model file,Certain,,,,,,Time from exposure to infectiousness in humans.,CONSTANT,2 - 4,days
Zika,Parameter,Incubation time in vector,,,,,,Model file,Certain,,,,,,Time from exposure to infectiousness in mosquitoes.,CONSTANT,8 - 12,days
Zika,Parameter,Recovery time,,,,,,Model file,Certain,,,,,,Time for humans to recover from ZIKV infection.,CONSTANT,5 - 7,days
Zika,Parameter,Number of eggs laid per female mosquito per unit time,,,,,,Model file,Certain,,,,,,Average number of eggs laid by a female mosquito per day.,CONSTANT,80,eggs/day
Zika,Parameter,Egg development time,,,,,,Model file,Certain,,,,,,Time for mosquito eggs to develop.,CONSTANT,3,days
Zika,Parameter,Egg mortality,,,,,,Model file,Certain,,,,,,Mortality rate of mosquito eggs.,CONSTANT,0.05,probability
Zika,Parameter,Larval development time,,,,,,Model file,Certain,,,,,,Time for mosquito larvae to develop.,CONSTANT,9,days
Zika,Parameter,Larval mortality,,,,,,Model file,Certain,,,,,,Mortality rate of mosquito larvae.,CONSTANT,0.025,probability
Zika,Parameter,Pupal development time,,,,,,Model file,Certain,,,,,,Time for mosquito pupae to develop.,CONSTANT,3,days
Zika,Parameter,Pupal mortality,,,,,,Model file,Certain,,,,,,Mortality rate of mosquito pupae.,CONSTANT,0.0025,probability
Zika,Parameter,Adult mortality,,,,,,Model file,Certain,,,,,,Mortality rate of adult mosquitoes.,CONSTANT,0.05,probability
Zika,Parameter,Female adult percentage,,,,,,Model file,Certain,,,,,,Percentage of adult mosquitoes that are female.,CONSTANT,0.68,percentage
