Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Hiv,Compartment,Susceptible Homosexual Men,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Hiv,Compartment,Untreated Infected Homosexual Men,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Hiv,Compartment,Susceptible Women,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Hiv,Compartment,Untreated Infected Women,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Hiv,Compartment,Susceptible Heterosexual Men,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Hiv,Compartment,Untreated Infected Heterosexual Men,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Hiv,Compartment,Treated with Antiretrovirals,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Hiv,Compartment,People Living with AIDS,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Hiv,Flow,,,,,,,Model file,Certain,,Untreated Infected Homosexual Men,RateFlow,//@parameters.0,False,Infection of susceptible homosexual men through homosexual contact and bisexual contact,,,
Hiv,Flow,,,,,,,Model file,Certain,,Treated with Antiretrovirals,RateFlow,//@parameters.0,False,Infected homosexual men enrolling in antiretroviral therapy,,,
Hiv,Flow,,,,,,,Model file,Certain,,People Living with AIDS,RateFlow,//@parameters.0,False,Progression from untreated infected homosexual men to AIDS,,,
Hiv,Flow,,,,,,,Model file,Certain,,Untreated Infected Women,RateFlow,//@parameters.0,False,Infection of susceptible women through heterosexual contact with infected heterosexual men or sexual contact with infected homosexual men,,,
Hiv,Flow,,,,,,,Model file,Certain,,Treated with Antiretrovirals,RateFlow,//@parameters.0,False,Infected women enrolling in antiretroviral therapy,,,
Hiv,Flow,,,,,,,Model file,Certain,,People Living with AIDS,RateFlow,//@parameters.0,False,Progression from untreated infected women to AIDS,,,
Hiv,Flow,,,,,,,Model file,Certain,,Untreated Infected Heterosexual Men,RateFlow,//@parameters.0,False,Infection of susceptible heterosexual men through heterosexual contact with infected women or contact with infected homosexual men,,,
Hiv,Flow,,,,,,,Model file,Certain,,Treated with Antiretrovirals,RateFlow,//@parameters.0,False,Infected heterosexual men enrolling in antiretroviral therapy,,,
Hiv,Flow,,,,,,,Model file,Certain,,People Living with AIDS,RateFlow,//@parameters.0,False,Progression from untreated infected heterosexual men to AIDS,,,
Hiv,Flow,,,,,,,Model file,Certain,,People Living with AIDS,RateFlow,//@parameters.0,False,"AIDS development in treated individuals due to ART resistance or treatment failure, at rate delta",,,
Hiv,Parameter,C,,,,,,Model file,Certain,,,,,,Constant recruitment in susceptible population,CONSTANT,333,individuals/year
Hiv,Parameter,h,,,,,,Model file,Certain,,,,,,Proportion of men in the population,CONSTANT,0.48,nondimensional
Hiv,Parameter,c,,,,,,Model file,Certain,,,,,,Proportion of heterosexual men among men,CONSTANT,0.92,nondimensional
Hiv,Parameter,p,,,,,,Model file,Certain,,,,,,Proportion of initially treated individuals,CONSTANT,0.90,nondimensional
Hiv,Parameter,mu,,,,,,Model file,Certain,,,,,,Natural mortality rate,CONSTANT,0.0129,1/year
Hiv,Parameter,delta_upper,,,,,,Model file,Certain,,,,,,AIDS-related induced mortality rate,CONSTANT,0.3333,1/year
Hiv,Parameter,delta_lower,,,,,,Model file,Certain,,,,,,AIDS development rate in treated individuals due to ART resistance or treatment failure,CONSTANT,0.018,1/year
Hiv,Parameter,alpha,,,,,,Model file,Certain,,,,,,Departure rate from all compartments of infected individuals,CONSTANT,0.3333,1/year
Hiv,Parameter,beta_s,,,,,,Model file,Certain,,,,,,Probability of heterosexual sexual transmission,CONSTANT,0.02,nondimensional
Hiv,Parameter,beta_h,,,,,,Model file,Certain,,,,,,Probability of homosexual sexual transmission,CONSTANT,0.44,nondimensional
Hiv,Parameter,beta_hw,,,,,,Model file,Certain,,,,,,Probability of sexual transmission between homosexual men and women,CONSTANT,0.018,nondimensional
Hiv,Parameter,beta_hm,,,,,,Model file,Certain,,,,,,Probability of sexual transmission between homosexual men and heterosexual men,CONSTANT,0.25,nondimensional
Hiv,Parameter,c_s,,,,,,Model file,Certain,,,,,,Rate of heterosexual sexual partners,CONSTANT,4,1/year
Hiv,Parameter,c_h,,,,,,Model file,Certain,,,,,,Rate of homosexual sexual partners,CONSTANT,7,1/year
Hiv,Parameter,c_hw,,,,,,Model file,Certain,,,,,,Rate of sexual partners between homosexual men and women,CONSTANT,2,1/year
Hiv,Parameter,c_hm,,,,,,Model file,Certain,,,,,,Rate of sexual partners between homosexual men and heterosexual men,CONSTANT,1,1/year
