Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Dengue,Compartment,Susceptible Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Dengue,Compartment,Exposed Humans,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Dengue,Compartment,Symptomatic Infectious Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Dengue,Compartment,Asymptomatic Infectious Humans,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Dengue,Compartment,Recovered Humans,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Dengue,Compartment,Infectious Mosquitoes,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Dengue,Flow,,,,,,,Model file,Certain,,Exposed Humans,RateFlow,//@parameters.0,False,"Susceptible humans become exposed through bites by infected mosquitoes at rate β_h(a)I_v(t)S_h(a,t)/N_h(t)",,,
Dengue,Flow,,,,,,,Model file,Certain,,Symptomatic Infectious Humans,RateFlow,//@parameters.0,False,Fraction ρ of exposed individuals become symptomatic infectious at rate ρk(a),,,
Dengue,Flow,,,,,,,Model file,Certain,,Asymptomatic Infectious Humans,RateFlow,//@parameters.0,False,Fraction (1-ρ) of exposed individuals become asymptomatic infectious at rate (1-ρ)k(a),,,
Dengue,Flow,,,,,,,Model file,Certain,,Recovered Humans,RateFlow,//@parameters.3,False,Symptomatic infectious individuals recover at age-specific rate γ_1(a),,,
Dengue,Flow,,,,,,,Model file,Certain,,Symptomatic Infectious Humans,RateFlow,//@parameters.0,False,"Asymptomatic individuals are reinfected through mosquito bites and become symptomatic at rate σβ_h(a)I_v(t)A_h(a,t)/N_h(t)",,,
Dengue,Flow,,,,,,,Model file,Certain,,Recovered Humans,RateFlow,//@parameters.4,False,Asymptomatic infectious individuals recover at age-specific rate γ_2(a),,,
Dengue,Parameter,B,,,,,,Model file,Certain,,,,,,The constant influx rate of the human hosts,CONSTANT,250,individuals per unit time
Dengue,Parameter,μ_h,,,,,,Model file,Certain,,,,,,The natural death rate of the human hosts,CONSTANT,0.005,per unit time
Dengue,Parameter,μ_v,,,,,,Model file,Certain,,,,,,The natural death rate of the mosquitoes,CONSTANT,0.65,per unit time
Dengue,Parameter,γ_1(a),,,,,,Model file,Certain,,,,,,The age-specific recovery rate of symptomatic infectious hosts,CONSTANT,0.5,per unit time
Dengue,Parameter,γ_2(a),,,,,,Model file,Certain,,,,,,The age-specific recovery rate of asymptomatic infectious hosts,CONSTANT,0.5,per unit time
Dengue,Parameter,β_v(a),,,,,,Model file,Certain,,,,,,The age-specific transmission rate from infectious hosts to susceptible mosquitoes,CONSTANT,8,per unit time
Dengue,Parameter,β_h(a),,,,,,Model file,Certain,,,,,,The age-specific transmission rate from infected mosquitoes to susceptible hosts,CONSTANT,18,per unit time
Dengue,Parameter,ρ,,,,,,Model file,Certain,,,,,,The probability of exposed hosts transferring to symptomatic infectious hosts,CONSTANT,0.5,dimensionless
Dengue,Parameter,σ,,,,,,Model file,Certain,,,,,,The factor characterizing the intensity of reinfection of asymptomatic infectious hosts,CONSTANT,0.007,dimensionless
