Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Zika,Compartment,Susceptible (human),,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Exposed (human),,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Infectious (human),,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Recovered (human),,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika,Compartment,Egg (vector),,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Larva (vector),,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Pupa (vector),,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Susceptible (vector),,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika,Compartment,Exposed (vector),,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika,Compartment,Infectious (vector),,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika,Flow,,,,,,,Model file,Certain,,Exposed (human),RateFlow,//@parameters.1,False,Susceptible humans become exposed to Zika virus after being bitten by infectious mosquitoes.,,,
Zika,Flow,,,,,,,Model file,Certain,,Infectious (human),RateFlow,//@parameters.1,False,Exposed humans become infectious after an incubation period.,,,
Zika,Flow,,,,,,,Model file,Certain,,Recovered (human),RateFlow,//@parameters.1,False,Infectious humans recover from the disease.,,,
Zika,Flow,,,,,,,Model file,Certain,,Larva (vector),RateFlow,0.0,False,Vector eggs hatch into larvae.,,,
Zika,Flow,,,,,,,Model file,Certain,,Infectious (human),RateFlow,0.0,False,,,,
Zika,Flow,,,,,,,Model file,Certain,,Pupa (vector),RateFlow,0.0,False,Vector larvae develop into pupae.,,,
Zika,Flow,,,,,,,Model file,Certain,,Susceptible (human),RateFlow,//@parameters.1,False,Vector pupae emerge as susceptible adult female mosquitoes.,,,
Zika,Parameter,Reference,,,,,,Model file,Certain,,,,,,,CONSTANT,1.,
Zika,Parameter,β,,,,,,Model file,Certain,,,,,,Percentage of bites that transmit ZIKV.,CONSTANT,0.0,
