Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Tuberculosis2,Compartment,Susceptible,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis2,Compartment,Latent Infection,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis2,Compartment,Infectious Tuberculosis,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis2,Compartment,Non-infectious Tuberculosis,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis2,Compartment,Treatment Failure,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis2,Compartment,Cured but Latently Infected,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Tuberculosis2,Compartment,Self-cured,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Latent Infection,RateFlow,//@parameters.14,False,New infection with Mycobacterium tuberculosis.,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Infectious Tuberculosis,RateFlow,//@parameters.4,False,Endogenous reactivation or progression to active disease.,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Treatment Failure,RateFlow,0.0,False,"Patients diagnosed and treated who do not complete treatment (fail, default, or transfer out).",,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Cured but Latently Infected,RateFlow,//@parameters.14,False,Successful completion of short-course chemotherapy with cure of active disease but persistence of infection.,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Treatment Failure,RateFlow,//@parameters.14,False,Non-infectious cases enrolled in treatment who do not complete treatment.,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Cured but Latently Infected,RateFlow,//@parameters.14,False,Successful completion of short-course chemotherapy for non-infectious tuberculosis.,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Infectious Tuberculosis,RateFlow,//@parameters.4,False,A proportion of treatment failures remain infectious and may progress back to full tuberculosis.,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Latent Infection,RateFlow,//@parameters.14,False,Treatment failures that are not infectious may remain infected and later relapse/reactivate.,,,
Tuberculosis2,Flow,,,,,,,Model file,Certain,,Latent Infection,RateFlow,//@parameters.14,False,Self-cured individuals return to the latent class while remaining infected.,,,
Tuberculosis2,Parameter,Case detection rate,,,,,,Model file,Certain,,,,,,Target proportion of infectious cases diagnosed and treated per year.,CONSTANT,70% (WHO target for new programme),%
Tuberculosis2,Parameter,Cure rate,,,,,,Model file,Certain,,,,,,Fraction of treated cases cured under the new DOTS programme.,CONSTANT,85% (WHO target for new programme),%
Tuberculosis2,Parameter,"Case detection rate, old programme",,,,,,Model file,Certain,,,,,,Baseline case detection rate under the pre-DOTS programme.,CONSTANT,50% to 80% depending on region,%
Tuberculosis2,Parameter,"Fraction cured, old programme",,,,,,Model file,Certain,,,,,,Baseline cure fraction under the pre-DOTS programme.,CONSTANT,40% to 75% depending on region,%
Tuberculosis2,Parameter,Relative case detection rate of non-infectious cases,,,,,,Model file,Certain,,,,,,Detection rate for non-infectious cases relative to infectious cases.,CONSTANT,0.5 to 0.8 depending on region,ratio
Tuberculosis2,Parameter,Annual risk of infection,,,,,,Model file,Certain,,,,,,Regional annual risk of tuberculosis infection for the WHO regions listed in the table.,CONSTANT,"2.6, 0.6, 1.0, 0.1, 0.5, 2.0, 0.9",%
Tuberculosis2,Parameter,"Incidence rate, all forms",,,,,,Model file,Certain,,,,,,Regional incidence of all forms of tuberculosis.,CONSTANT,"215, 62, 102, 13, 61, 188, 94",per 100000 per year
Tuberculosis2,Parameter,"Incidence rate, infectious cases",,,,,,Model file,Certain,,,,,,Regional incidence of infectious tuberculosis cases.,CONSTANT,"106, 34, 55, 7, 34, 102, 52",per 100000 per year
Tuberculosis2,Parameter,"Prevalence rate, infectious cases",,,,,,Model file,Certain,,,,,,Regional prevalence of infectious tuberculosis cases.,CONSTANT,"201, 55, 101, 8, 55, 184, 83",per 100000 people
Tuberculosis2,Parameter,"Death rate, all forms",,,,,,Model file,Certain,,,,,,Regional tuberculosis death rate.,CONSTANT,"92, 21, 40, 3, 21, 73, 33",per 100000 people per year
Tuberculosis2,Parameter,Population growth,,,,,,Model file,Certain,,,,,,Regional population growth rates.,CONSTANT,"2.8, 1.4, 2.7, 0.4, 0.4, 1.7, 1.1",% per year
Tuberculosis2,Parameter,Change in annual risk of infection,,,,,,Model file,Certain,,,,,,Regional annual change in annual risk of infection.,CONSTANT,"-0.3, -2.2, -2.9, -5.6, -1.3, -0.9, -1.8",% per year
Tuberculosis2,Parameter,Change in incidence rate,,,,,,Model file,Certain,,,,,,Regional annual change in incidence rate.,CONSTANT,"2.7, -2.5, -2.1, -5.0, -1.1, -0.3, -1.2",% per year
Tuberculosis2,Parameter,Change in death rate,,,,,,Model file,Certain,,,,,,Regional annual change in death rate.,CONSTANT,"2.9, -2.7, -2.2, -4.6, -0.7, -0.7, -1.6",% per year
Tuberculosis2,Parameter,Change in contact rate,,,,,,Model file,Certain,,,,,,Regional annual change in contact rate used to represent declining transmission.,CONSTANT,"-0.7, -0.8, -1.0, -0.5, -0.9, -0.5, -0.6",% per year
Tuberculosis2,Parameter,"HIV-1 infection in tuberculosis cases, 2020",,,,,,Model file,Certain,,,,,,Projected proportion of tuberculosis cases that are HIV-1 positive in 2020 by region.,CONSTANT,"21, 2.5, 0.2, 0.5, 0.5, 4.0, 1.4",%
