Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Cholera,Compartment,Susceptible,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Cholera,Compartment,Infectious,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Cholera,Compartment,Recovered,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Cholera,Compartment,Bacterial Concentration in Water,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Cholera,Compartment,Treated,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Cholera,Flow,,,,,,,Model file,Certain,,Infectious,RateFlow,//@parameters.0,False,Susceptible people become infected/infectious (general infection).,,,
Cholera,Flow,,,,,,,Model file,Certain,,Recovered,RateFlow,//@parameters.0,False,Infectious people recover and become immune.,,,
Cholera,Parameter,R,,,,,,Model file,Certain,,,,,,,CONSTANT,2,
Cholera,Parameter,etal,,,,,,Model file,Certain,,,,,,,CONSTANT,5,
Cholera,Parameter,R0,,,,,,Model file,Certain,,,,,,"The basic reproduction number, defined as the number of individuals that an infected individual can infect when introduced into a completely susceptible population.",CONSTANT,2,
Cholera,Parameter,RE,,,,,,Model file,Certain,,,,,,"The effective reproduction number, defined as the number of individuals infected by a typical infectious individual when a fraction of the population is protected from infection.",CONSTANT,1,
Cholera,Parameter,λ,,,,,,Model file,Certain,,,,,,The force of infection.,CONSTANT,0.0,
Cholera,Parameter,β,,,,,,Model file,Certain,,,,,,Rate of 'contact' with reservoir water.,CONSTANT,10-5 to 1,days-1
Cholera,Parameter,γ,,,,,,Model file,Certain,,,,,,The per capita recovery rate.,CONSTANT,0.0,days-1
Cholera,Parameter,1/γ,,,,,,Model file,Certain,,,,,,Duration of cholera infection.,CONSTANT,2.9 to 14,days
Cholera,Parameter,δ,,,,,,Model file,Certain,,,,,,The removal rate of bacteria from water.,CONSTANT,0.0,days-1
Cholera,Parameter,1/δ,,,,,,Model file,Certain,,,,,,Cholera life span in water reservoir.,CONSTANT,3 to 41,days
Cholera,Parameter,ξ,,,,,,Model file,Certain,,,,,,"Rate of water contamination by humans, i.e. rate of increase in V. cholerae concentration in the water reservoir.",CONSTANT,0.01 to 10,cells * mL-1 * person-1 * day-1
Cholera,Parameter,κ,,,,,,Model file,Certain,,,,,,Concentration of cholera that yields 50% chance of infection.,CONSTANT,10^5 to 10^6,cells/mL
