Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Tuberculosis3,Compartment,No TB Infection,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis3,Compartment,Latent TB (Recent),,0,False,4.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis3,Compartment,Latent TB (Remote),,0,False,3.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis3,Compartment,Active TB (Smear-Positive),,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis3,Compartment,Active TB (Smear-Negative),,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis3,Compartment,Active TB (Extrapulmonary),,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis3,Compartment,Treated/Recovered,,0,False,3.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis3,Flow,,,,,,,Model file,Certain,,Latent TB (Recent),RateFlow,//@parameters.0,False,Infection with TB due to contact with infectious individuals (smear-positive and smear-negative).,,,
Tuberculosis3,Flow,,,,,,,Model file,Certain,,Latent TB (Remote),RateFlow,//@parameters.0,False,Waning from recent to remote latent infection after two years.,,,
Tuberculosis3,Flow,,,,,,,Model file,Certain,,Active TB (Smear-Positive),RateFlow,//@parameters.16,False,Rapid progression to smear-positive active TB.,,,
Tuberculosis3,Flow,,,,,,,Model file,Certain,,Active TB (Smear-Negative),RateFlow,//@parameters.16,False,Rapid progression to smear-negative active TB.,,,
Tuberculosis3,Flow,,,,,,,Model file,Certain,,Active TB (Extrapulmonary),RateFlow,//@parameters.16,False,Rapid progression to extrapulmonary active TB.,,,
Tuberculosis3,Flow,,,,,,,Model file,Certain,,Active TB (Smear-Positive),RateFlow,//@parameters.16,False,Reactivation (slow progression) to smear-positive active TB.,,,
Tuberculosis3,Flow,,,,,,,Model file,Certain,,Active TB (Smear-Negative),RateFlow,//@parameters.16,False,Reactivation (slow progression) to smear-negative active TB.,,,
Tuberculosis3,Flow,,,,,,,Model file,Certain,,Active TB (Extrapulmonary),RateFlow,//@parameters.16,False,Reactivation (slow progression) to extrapulmonary active TB.,,,
Tuberculosis3,Flow,,,,,,,Model file,Certain,,Treated/Recovered,RateFlow,//@parameters.9,False,Diagnosis and successful treatment.,,,
Tuberculosis3,Flow,,,,,,,Model file,Certain,,Treated/Recovered,RateFlow,//@parameters.9,False,Diagnosis and successful treatment.,,,
Tuberculosis3,Flow,,,,,,,Model file,Certain,,Treated/Recovered,RateFlow,//@parameters.9,False,Diagnosis and successful treatment.,,,
Tuberculosis3,Flow,,,,,,,Model file,Certain,,Active TB (Smear-Positive),RateFlow,0.0,False,Relapse to smear-positive active TB.,,,
Tuberculosis3,Flow,,,,,,,Model file,Certain,,Active TB (Smear-Negative),RateFlow,0.0,False,Relapse to smear-negative active TB.,,,
Tuberculosis3,Flow,,,,,,,Model file,Certain,,Active TB (Extrapulmonary),RateFlow,0.0,False,Relapse to extrapulmonary active TB.,,,
