Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Zika,Compartment,Susceptible Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Exposed Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Infectious Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Recovered Humans,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika,Compartment,Vector Eggs,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Vector Larvae,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Vector Pupae,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Susceptible Mosquitoes,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Exposed Mosquitoes,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Infectious Mosquitoes,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika,Flow,,,,,,,Model file,Certain,,Exposed Humans,RateFlow,//@parameters.5,False,Transmission of Zika virus from infectious mosquitoes to susceptible humans through bites.,,,
Zika,Flow,,,,,,,Model file,Certain,,Infectious Humans,RateFlow,//@parameters.5,False,Progression of exposed humans to the infectious stage after the incubation period.,,,
Zika,Flow,,,,,,,Model file,Certain,,Recovered Humans,RateFlow,//@parameters.5,False,Recovery of infectious humans.,,,
Zika,Flow,,,,,,,Model file,Certain,,Vector Larvae,RateFlow,//@parameters.5,False,Hatching of mosquito eggs into larvae.,,,
Zika,Flow,,,,,,,Model file,Certain,,Vector Pupae,RateFlow,//@parameters.5,False,Maturation of mosquito larvae into pupae.,,,
Zika,Flow,,,,,,,Model file,Certain,,Susceptible Mosquitoes,RateFlow,//@parameters.5,False,Emergence of adult female mosquitoes from the pupal stage.,,,
Zika,Flow,,,,,,,Model file,Certain,,Exposed Mosquitoes,RateFlow,//@parameters.5,False,Transmission of Zika virus from infectious humans to susceptible mosquitoes through bites.,,,
Zika,Flow,,,,,,,Model file,Certain,,Infectious Mosquitoes,RateFlow,//@parameters.5,False,Progression of exposed mosquitoes to the infectious stage after the incubation period.,,,
Zika,Parameter,βb,,,,,,Model file,Certain,,,,,,Number of infectious bites delivered per vector per day.,CONSTANT,0.05 - 0.12 (general); 0.071 (Rio); 0.09 (town),per day
Zika,Parameter,α_H,,,,,,Model file,Certain,,,,,,Inverse of the incubation time in humans.,CONSTANT,1/(2-4) (general); 1/3 (simulation),per day
Zika,Parameter,γ,,,,,,Model file,Certain,,,,,,Recovery rate of humans.,CONSTANT,1/(5-7) (general); 1/7 (simulation),per day
Zika,Parameter,λ,,,,,,Model file,Certain,,,,,,Human population growth rate.,CONSTANT,0.00005,per day
Zika,Parameter,K_H,,,,,,Model file,Certain,,,,,,Carrying capacity for the human population.,CONSTANT,"30,000,000 (Rio); 120,000 (town)",people
Zika,Parameter,M,,,,,,Model file,Certain,,,,,,Number of alternative hosts for mosquito bites.,CONSTANT,"100,000 (Rio); 80,000 (town)",hosts
Zika,Parameter,e,,,,,,Model file,Certain,,,,,,Number of eggs laid per female mosquito per unit time.,CONSTANT,80,per day
Zika,Parameter,τ1,,,,,,Model file,Certain,,,,,,Reciprocal of the egg development time (hatching rate).,CONSTANT,1/3,per day
Zika,Parameter,μ1,,,,,,Model file,Certain,,,,,,Mortality rate of mosquito eggs.,CONSTANT,0.05,per day
Zika,Parameter,τ2,,,,,,Model file,Certain,,,,,,Reciprocal of the larval development time (maturation rate).,CONSTANT,1/9,per day
Zika,Parameter,μ2,,,,,,Model file,Certain,,,,,,Natural mortality rate of mosquito larvae.,CONSTANT,0.025,per day
Zika,Parameter,τ3,,,,,,Model file,Certain,,,,,,Reciprocal of the pupal development time (emergence rate).,CONSTANT,1/3,per day
Zika,Parameter,μ3,,,,,,Model file,Certain,,,,,,Mortality rate of mosquito pupae.,CONSTANT,0.0025,per day
Zika,Parameter,K_V,,,,,,Model file,Certain,,,,,,Carrying capacity for mosquito larvae.,CONSTANT,"100,000,000 (Rio); 5,000,000 (town)",larvae
Zika,Parameter,κ,,,,,,Model file,Certain,,,,,,Mortality rate of larvae caused by limited carrying capacity.,CONSTANT,1,per day
Zika,Parameter,q,,,,,,Model file,Certain,,,,,,Percentage of females among adult vectors.,CONSTANT,0.68,dimensionless
Zika,Parameter,α_V,,,,,,Model file,Certain,,,,,,Inverse of the incubation time in vectors.,CONSTANT,1/(8-12) (general); 1/10 (simulation),per day
Zika,Parameter,μ_V,,,,,,Model file,Certain,,,,,,Mortality rate of adult vectors.,CONSTANT,0.05,per day
