Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Zika,Compartment,Susceptible (human),,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Exposed (human),,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Infectious (human),,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Recovered (human),,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika,Compartment,Egg (vector),,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Larva (vector),,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Pupa (vector),,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Susceptible (vector),,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika,Compartment,Exposed (vector),,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika,Compartment,Infectious (vector),,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika,Flow,,,,,,,Model file,Certain,,Exposed (human),RateFlow,//@parameters.1,False,Susceptible humans become exposed to the Zika virus through bites from infectious mosquitoes.,,,
Zika,Flow,,,,,,,Model file,Certain,,Infectious (human),RateFlow,//@parameters.2,False,Exposed humans progress to the infectious stage after an incubation period.,,,
Zika,Flow,,,,,,,Model file,Certain,,Recovered (human),RateFlow,//@parameters.3,False,Infectious humans recover from the disease.,,,
Zika,Flow,,,,,,,Model file,Certain,,Larva (vector),RateFlow,//@parameters.3,False,Vector eggs hatch and become larvae.,,,
Zika,Flow,,,,,,,Model file,Certain,,Infectious (human),RateFlow,0.0,False,,,,
Zika,Flow,,,,,,,Model file,Certain,,Pupa (vector),RateFlow,0.0,False,Vector larvae develop into pupae.,,,
Zika,Flow,,,,,,,Model file,Certain,,Susceptible (human),RateFlow,//@parameters.1,False,Vector pupae emerge as susceptible female adult mosquitoes.,,,
Zika,Parameter,Reference,,,,,,Model file,Certain,,,,,,,CONSTANT,1.,
Zika,Parameter,β,,,,,,Model file,Certain,,,,,,The percentage of bites that transmit ZIKV.,CONSTANT,0.0,
Zika,Parameter,α_H,,,,,,Model file,Certain,,,,,,The inverse incubation time of ZIKV for human.,CONSTANT,0.0,
Zika,Parameter,γ,,,,,,Model file,Certain,,,,,,The recovery rate of an infectious individual.,CONSTANT,0.0,
Zika,Parameter,λ,,,,,,Model file,Certain,,,,,,The human population growth rate.,CONSTANT,0.00005,
Zika,Parameter,K_H,,,,,,Model file,Certain,,,,,,Carrying capacity of the human population.,CONSTANT,0.0,
Zika,Parameter,e_V,,,,,,Model file,Certain,,,,,,The number of eggs laid per female mosquito per unit time.,CONSTANT,80 per day,
Zika,Parameter,α_V,,,,,,Model file,Certain,,,,,,The inverse incubation time of ZIKV in vectors.,CONSTANT,0.0,
