Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Zika,Compartment,Susceptible Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Exposed Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Infectious Humans,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Recovered Humans,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Zika,Compartment,Vector Eggs,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Vector Larvae,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Vector Pupae,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Susceptible Mosquitoes,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Exposed Mosquitoes,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Compartment,Infectious Mosquitoes,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Zika,Flow,,,,,,,Model file,Certain,,Exposed Humans,RateFlow,//@parameters.0,False,Transmission of Zika virus from infectious mosquitoes to susceptible humans through bites.,,,
Zika,Flow,,,,,,,Model file,Certain,,Infectious Humans,RateFlow,//@parameters.0,False,Progression of exposed humans to the infectious state after the incubation period.,,,
Zika,Flow,,,,,,,Model file,Certain,,Recovered Humans,RateFlow,//@parameters.0,False,"Recovery of infectious humans, who then become immune.",,,
Zika,Flow,,,,,,,Model file,Certain,,Vector Larvae,RateFlow,//@parameters.6,False,Maturation of mosquito eggs into the larval stage.,,,
Zika,Flow,,,,,,,Model file,Certain,,Vector Pupae,RateFlow,//@parameters.6,False,Maturation of mosquito larvae into the pupal stage.,,,
Zika,Flow,,,,,,,Model file,Certain,,Susceptible Mosquitoes,RateFlow,//@parameters.0,False,"Emergence of adult female mosquitoes from the pupal stage, all of whom are initially susceptible.",,,
Zika,Flow,,,,,,,Model file,Certain,,Vector Eggs,RateFlow,//@parameters.0,False,Egg laying by susceptible adult female mosquitoes.,,,
Zika,Flow,,,,,,,Model file,Certain,,Exposed Mosquitoes,RateFlow,//@parameters.0,False,Transmission of Zika virus from infectious humans to susceptible mosquitoes through bites.,,,
Zika,Flow,,,,,,,Model file,Certain,,Vector Eggs,RateFlow,//@parameters.0,False,Egg laying by exposed adult female mosquitoes.,,,
Zika,Flow,,,,,,,Model file,Certain,,Infectious Mosquitoes,RateFlow,//@parameters.0,False,Progression of exposed mosquitoes to the infectious state after the extrinsic incubation period.,,,
Zika,Flow,,,,,,,Model file,Certain,,Vector Eggs,RateFlow,//@parameters.0,False,Egg laying by infectious adult female mosquitoes.,,,
Zika,Parameter,b,,,,,,Model file,Certain,,,,,,Average biting rate per unit time of a female mosquito.,CONSTANT,0.3 to 0.5,1/day
Zika,Parameter,β,,,,,,Model file,Certain,,,,,,Percentage of bites that transmit ZIKV.,CONSTANT,0.0,dimensionless
Zika,Parameter,α_H,,,,,,Model file,Certain,,,,,,Inverse of incubation time in humans (3 days).,CONSTANT,1/3,1/day
Zika,Parameter,γ,,,,,,Model file,Certain,,,,,,Inverse of recovery time in humans (7 days).,CONSTANT,1/7,1/day
Zika,Parameter,λ_H,,,,,,Model file,Certain,,,,,,Human population growth rate.,CONSTANT,0.00005,1/day
Zika,Parameter,K_H,,,,,,Model file,Certain,,,,,,Carrying capacity for human population.,CONSTANT,"30,000,000 or 120,000",people
Zika,Parameter,M,,,,,,Model file,Certain,,,,,,Number of alternative hosts for mosquito bites.,CONSTANT,"100,000 or 80,000",hosts
Zika,Parameter,e,,,,,,Model file,Certain,,,,,,Number of eggs laid per female mosquito per unit time.,CONSTANT,80,eggs/mosquito/day
Zika,Parameter,τ_1,,,,,,Model file,Certain,,,,,,Inverse of egg development time (3 days).,CONSTANT,1/3,1/day
Zika,Parameter,μ_1,,,,,,Model file,Certain,,,,,,Egg mortality rate.,CONSTANT,0.05,1/day
Zika,Parameter,τ_2,,,,,,Model file,Certain,,,,,,Inverse of larval development time (9 days).,CONSTANT,1/9,1/day
Zika,Parameter,μ_2,,,,,,Model file,Certain,,,,,,Larval mortality rate.,CONSTANT,0.025,1/day
Zika,Parameter,τ_3,,,,,,Model file,Certain,,,,,,Inverse of pupal development time (3 days).,CONSTANT,1/3,1/day
Zika,Parameter,μ_3,,,,,,Model file,Certain,,,,,,Pupal mortality rate.,CONSTANT,0.0025,1/day
Zika,Parameter,K_V,,,,,,Model file,Certain,,,,,,Carrying capacity for larvae.,CONSTANT,"100,000,000 or 5,000,000",larvae
Zika,Parameter,κ,,,,,,Model file,Certain,,,,,,Mortality rate of larvae caused by limited carrying capacity.,CONSTANT,1,1/(larva*day)
Zika,Parameter,q,,,,,,Model file,Certain,,,,,,Percentage of females among adult vectors.,CONSTANT,0.68,dimensionless
Zika,Parameter,α_V,,,,,,Model file,Certain,,,,,,Inverse of incubation time in vectors (10 days).,CONSTANT,1/10,1/day
Zika,Parameter,μ_V,,,,,,Model file,Certain,,,,,,Mortality rate of adult vectors.,CONSTANT,0.05,1/day
