Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Influenza2,Compartment,Susceptible,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Influenza2,Compartment,Exposed,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Influenza2,Compartment,Infectious,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Influenza2,Compartment,Recovered,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Influenza2,Flow,,,,,,,Model file,Certain,,Exposed,RateFlow,//@parameters.3,False,Transmission of the influenza virus from infectious to susceptible individuals through contact.,,,
Influenza2,Flow,,,,,,,Model file,Certain,,Infectious,RateFlow,//@parameters.7,False,Progression of individuals from the latent (Exposed) state to the infectious state.,,,
Influenza2,Flow,,,,,,,Model file,Certain,,Recovered,RateFlow,//@parameters.3,False,"Recovery of individuals from the infectious state, after which they are no longer infectious and are immune.",,,
Influenza2,Parameter,R0,,,,,,Model file,Certain,,,,,,Basic reproduction number. The paper focuses on a 'moderate' scenario of 1.7 and a 'high' scenario of 2.0.,CONSTANT,1.4-2.0,dimensionless
Influenza2,Parameter,Generation time,,,,,,Model file,Certain,,,,,,The assumed generation time of the influenza virus.,CONSTANT,2.6,days
Influenza2,Parameter,Proportion of clinical cases,,,,,,Model file,Certain,,,,,,The proportion of infected individuals who become ill enough to be classified as clinical cases.,CONSTANT,0.5,proportion
Influenza2,Parameter,Household transmission proportion,,,,,,Model file,Certain,,,,,,The proportion of total transmission estimated to occur within households for the United States.,CONSTANT,0.3,proportion
Influenza2,Parameter,Community transmission proportion,,,,,,Model file,Certain,,,,,,The proportion of total transmission estimated to occur in the general community (33% of the 70% of transmission outside the household).,CONSTANT,0.231,proportion
Influenza2,Parameter,School and workplace transmission proportion,,,,,,Model file,Certain,,,,,,The proportion of total transmission estimated to occur in schools and workplaces (37% of the 70% of transmission outside the household).,CONSTANT,0.259,proportion
Influenza2,Parameter,Matched vaccine efficacy (susceptibility reduction),,,,,,Model file,Certain,,,,,,Reduction in susceptibility to infection for individuals who receive a matched pandemic vaccine.,CONSTANT,0.7,proportion
Influenza2,Parameter,Matched vaccine efficacy (infectiousness reduction),,,,,,Model file,Certain,,,,,,Reduction in infectiousness for vaccinated individuals who still become infected.,CONSTANT,0.3,proportion
Influenza2,Parameter,Matched vaccine efficacy (clinical case reduction),,,,,,Model file,Certain,,,,,,Reduction in the probability of becoming a clinical case for vaccinated individuals who still become infected.,CONSTANT,0.5,proportion
Influenza2,Parameter,Pre-pandemic vaccine efficacy (susceptibility reduction),,,,,,Model file,Certain,,,,,,Reduction in susceptibility conferred by a pre-prepared vaccine against the source avian virus.,CONSTANT,0.3,proportion
