Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Cholera2,Compartment,Susceptible,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Cholera2,Compartment,Infectious,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Cholera2,Compartment,Recovered,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Cholera2,Compartment,Vaccinated,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Cholera2,Compartment,Environmental Bacteria,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Cholera2,Flow,,,,,,,Model file,Certain,,Infectious,RateFlow,0.0,False,Infection of susceptible individuals through exposure to the environmental reservoir of V. cholerae.,,,
Cholera2,Flow,,,,,,,Model file,Certain,,Vaccinated,RateFlow,0.0,False,Vaccination of susceptible individuals with oral cholera vaccine (OCV).,,,
Cholera2,Flow,,,,,,,Model file,Certain,,Recovered,RateFlow,0.0,False,"Recovery from infection, leading to temporary natural immunity.",,,
Cholera2,Flow,,,,,,,Model file,Certain,,Environmental Bacteria,RateFlow,0.0,False,Shedding of V. cholerae into the environment by infectious individuals.,,,
Cholera2,Flow,,,,,,,Model file,Certain,,Susceptible,RateFlow,0.0,False,"Waning of natural immunity, returning individuals to the susceptible state.",,,
Cholera2,Flow,,,,,,,Model file,Certain,,Susceptible,RateFlow,0.0,False,Waning of vaccine-induced protection over time.,,,
Cholera2,Parameter,"Initial vaccine protection (two-dose, adults)",,,,,,Model file,Certain,,,,,,Initial vaccine protection against clinical disease for adults receiving a two-dose regimen.,CONSTANT,76%,
Cholera2,Parameter,Vaccine protection duration (two-dose),,,,,,Model file,Certain,,,,,,"Duration of protection from a two-dose vaccine regimen, after which protection is assumed to be zero.",CONSTANT,5,years
Cholera2,Parameter,Vaccine protection duration (single-dose),,,,,,Model file,Certain,,,,,,"Duration of protection from a single vaccine dose, after which protection is assumed to drop to zero.",CONSTANT,1,year
Cholera2,Parameter,Relative vaccine effectiveness in children < 5 years,,,,,,Model file,Certain,,,,,,Multiplier for adult vaccine protection to calculate protection for children younger than 5 years.,CONSTANT,46.9%,
Cholera2,Parameter,Baseline two-dose vaccine coverage,,,,,,Model file,Certain,,,,,,Assumed two-dose coverage in baseline vaccination campaign scenarios.,CONSTANT,70%,
Cholera2,Parameter,Baseline one-dose vaccine coverage,,,,,,Model file,Certain,,,,,,Assumed one-dose coverage in baseline vaccination campaign scenarios.,CONSTANT,10%,
Cholera2,Parameter,High two-dose vaccine coverage,,,,,,Model file,Certain,,,,,,Assumed two-dose coverage in the high-coverage national campaign scenario.,CONSTANT,95%,
Cholera2,Parameter,High one-dose vaccine coverage,,,,,,Model file,Certain,,,,,,Assumed one-dose coverage in the high-coverage national campaign scenario.,CONSTANT,1.67%,
