Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Measles,Compartment,I,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Measles,Compartment,Susceptible Children,,0,False,3.0,RateFlow,Model file,Certain,,,,,,,,,
Measles,Compartment,Un-monitored Vaccinated Children,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Measles,Compartment,Monitored Vaccinated Children,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Measles,Compartment,Exposed Children,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Measles,Compartment,Infectious Children,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Measles,Compartment,Immune Children,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Measles,Flow,,,,,,,Model file,Certain,,Monitored Vaccinated Children,RateFlow,//@parameters.2,False,Susceptible children are vaccinated and move to the monitored vaccination group.,,,
Measles,Flow,,,,,,,Model file,Certain,,Un-monitored Vaccinated Children,RateFlow,//@parameters.1,False,Susceptible children are vaccinated and move to the un-monitored vaccination group.,,,
Measles,Flow,,,,,,,Model file,Certain,,Exposed Children,RateFlow,//@parameters.4,False,Susceptible children become exposed to measles through contact with infectious individuals.,,,
Measles,Flow,,,,,,,Model file,Certain,,Exposed Children,RateFlow,//@parameters.4,False,Un-monitored vaccinated children with incomplete immunity become exposed to measles.,,,
Measles,Flow,,,,,,,Model file,Certain,,Immune Children,RateFlow,//@parameters.7,False,Children in the un-monitored vaccination group successfully gain immunity from the vaccine.,,,
Measles,Flow,,,,,,,Model file,Certain,,Immune Children,RateFlow,//@parameters.7,False,Children in the monitored vaccination group successfully gain immunity from the vaccine.,,,
Measles,Flow,,,,,,,Model file,Certain,,Infectious Children,RateFlow,//@parameters.4,False,Exposed children progress to the infectious stage after the incubation period.,,,
Measles,Flow,,,,,,,Model file,Certain,,Immune Children,RateFlow,//@parameters.7,False,Infectious children recover from the disease and gain immunity.,,,
Measles,Parameter,range,,,,,,Model file,Certain,,,,,,,CONSTANT,10e14,
Measles,Parameter,x_U,,,,,,Model file,Certain,,,,,,Vaccination rate for un-monitored children.,CONSTANT,0.0,
Measles,Parameter,x_M,,,,,,Model file,Certain,,,,,,Vaccination rate for monitored children.,CONSTANT,0.0,
Measles,Parameter,x_A,,,,,,Model file,Certain,,,,,,Vaccination rate for adults.,CONSTANT,0.0,
Measles,Parameter,b_C,,,,,,Model file,Certain,,,,,,Transmission rate for the children group.,CONSTANT,0.0,
Measles,Parameter,b_A,,,,,,Model file,Certain,,,,,,Transmission rate for the adult group.,CONSTANT,0.0,
Measles,Parameter,h_A,,,,,,Model file,Certain,,,,,,Rate at which un-monitored vaccinated adults become immune.,CONSTANT,0.0,
Measles,Parameter,h_U,,,,,,Model file,Certain,,,,,,Rate at which un-monitored vaccinated children become immune.,CONSTANT,0.0,
Measles,Parameter,h_M,,,,,,Model file,Certain,,,,,,Rate at which monitored vaccinated children become immune.,CONSTANT,0.0,
