Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Tuberculosis,Compartment,"Numerical experiments, and finally, in Section 5, we provide incorporatingagestructure,vaccination,andtreatmentdynamicswas ourconcludingremarks",,0,False,0.0,None,Model file,Certain,,,,,,,,,
Tuberculosis,Compartment,Susceptible,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis,Compartment,Vaccinated,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis,Compartment,Infectious,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis,Compartment,Recovered,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,Vaccinated,RateFlow,0.0,False,Vaccination of susceptible individuals.,,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,Infectious,RateFlow,//@parameters.0,False,Primary infection of susceptible individuals through contact with infectious individuals.,,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,Susceptible,RateFlow,//@parameters.2,False,"Loss of vaccine-induced immunity, returning individuals to the susceptible class.",,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,Recovered,RateFlow,//@parameters.3,False,Recovery of infectious individuals.,,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,Infectious,RateFlow,//@parameters.0,False,Reinfection of recovered individuals through contact with infectious individuals.,,,
Tuberculosis,Flow,,,,,,,Model file,Certain,,Susceptible,RateFlow,//@parameters.4,False,"Loss of natural immunity in recovered individuals, returning them to the susceptible class.",,,
Tuberculosis,Parameter,β,,,,,,Model file,Certain,,,,,,Probability of successful infection rate,CONSTANT,"[0.01, 5]",1/(year*human)
Tuberculosis,Parameter,ε,,,,,,Model file,Certain,,,,,,Correction parameter for reinfection term,CONSTANT,"[0, 1]",
Tuberculosis,Parameter,θ,,,,,,Model file,Certain,,,,,,Vaccine wane rate,CONSTANT,"[0.067, 0.1]",1/day
Tuberculosis,Parameter,γ,,,,,,Model file,Certain,,,,,,Recovery rate,CONSTANT,"[0.5, 2]",1/year
Tuberculosis,Parameter,δ,,,,,,Model file,Certain,,,,,,Dropout rate due to waning immunity,CONSTANT,"[0.003, 0.02]",1/day
Tuberculosis,Parameter,μ,,,,,,Model file,Certain,,,,,,Natural death rate,CONSTANT,1 / (65*12),1/month
