Model,Type,Name,SecondaryName,Population,HasStratification,NumFlows,FlowTypes,Source,Confidence,Notes,Target,FlowType,Rate,HasStratumSpecificRates,Description,ParameterType,Value,Unit
Ebola,Compartment,Susceptible People,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Ebola,Compartment,Infectious People,,0,False,3.0,RateFlow,Model file,Certain,,,,,,,,,
Ebola,Compartment,Quarantine People,,0,False,2.0,RateFlow,Model file,Certain,,,,,,,,,
Ebola,Compartment,Recovered People,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Ebola,Compartment,Ebola virus Pathogens in the Environment,,0,False,0.0,None,Model file,Certain,,,,,,,,,
Ebola,Compartment,Deceased People,,0,False,1.0,RateFlow,Model file,Certain,,,,,,,,,
Ebola,Flow,,,,,,,Model file,Certain,,Infectious People,RateFlow,//@parameters.11,False,"Infection of susceptible people through contact with infectious people, deceased people, or environmental pathogens.",,,
Ebola,Flow,,,,,,,Model file,Certain,,Quarantine People,RateFlow,//@parameters.12,False,Infected people are quarantined.,,,
Ebola,Flow,,,,,,,Model file,Certain,,Deceased People,RateFlow,//@parameters.11,False,Death of infectious people due to the disease and natural causes.,,,
Ebola,Flow,,,,,,,Model file,Certain,,Ebola virus Pathogens in the Environment,RateFlow,//@parameters.11,False,Shedding of virus by infected humans into the environment.,,,
Ebola,Flow,,,,,,,Model file,Certain,,Recovered People,RateFlow,//@parameters.11,False,Quarantined people recover from the disease.,,,
Ebola,Flow,,,,,,,Model file,Certain,,Deceased People,RateFlow,//@parameters.11,False,Death of quarantined people due to the disease and natural causes.,,,
Ebola,Flow,,,,,,,Model file,Certain,,Ebola virus Pathogens in the Environment,RateFlow,//@parameters.11,False,Shedding of virus by deceased people into the environment.,,,
Ebola,Parameter,α1,,,,,,Model file,Certain,,,,,,The proportion at which Susceptible people are recruitment,CONSTANT,10,
Ebola,Parameter,α2,,,,,,Model file,Certain,,,,,,The proportion at which infected people are recruitment,CONSTANT,3,
Ebola,Parameter,ψ1,,,,,,Model file,Certain,,,,,,The rate of contact (effective) of infected human,CONSTANT,0.006,
Ebola,Parameter,ψ2,,,,,,Model file,Certain,,,,,,The rate contact of Ebola virus pathogens in the environment,CONSTANT,0.0012,
Ebola,Parameter,ψ3,,,,,,Model file,Certain,,,,,,Rate of contact (effective) of deceased (human),CONSTANT,0.006,
Ebola,Parameter,ε,,,,,,Model file,Certain,,,,,,Natural death rate of humans,CONSTANT,0.5,
Ebola,Parameter,ρ1,,,,,,Model file,Certain,,,,,,Rate of deaths of human individuals due to infection,CONSTANT,0.123,
Ebola,Parameter,ρ2,,,,,,Model file,Certain,,,,,,Rate at which shedding of infected humans,CONSTANT,0.04,
Ebola,Parameter,ρ3,,,,,,Model file,Certain,,,,,,The rate at which infected people quarantined,CONSTANT,0.12,
Ebola,Parameter,w1,,,,,,Model file,Certain,,,,,,The rate at which quarantined people are recovered,CONSTANT,0.04,
Ebola,Parameter,w2,,,,,,Model file,Certain,,,,,,The rate at which quarantine people are in deceased,CONSTANT,0.22,
Ebola,Parameter,h,,,,,,Model file,Certain,,,,,,proportion of shedding of deceased people,CONSTANT,0.04,
Ebola,Parameter,c,,,,,,Model file,Certain,,,,,,The proportion rate of burial deceased people,CONSTANT,0.8,
Ebola,Parameter,b,,,,,,Model file,Certain,,,,,,The rate at which EVD in the environment is removed/decays,CONSTANT,0,
Ebola,Parameter,d,,,,,,Model file,Certain,,,,,,Source term for Ebola virus pathogens in the environment,CONSTANT,0.0015,
